Tongue Tied (with YUNGBLUD & blackbear) | ['Marshmello', 'YUNGBLUD', 'blackbear'] | spotify:track:7jzldCBnJjpJM3epzJ85KE
i feel 2 much | ['blackbear'] | spotify:track:1qzzEIwMRV2ge8S8g3oQIj
idfc | ['blackbear'] | spotify:track:6y6jbcPG4Yn3Du4moXaenr
Heavy (feat. blackbear) | ['MOD SUN', 'blackbear'] | spotify:track:4xD908nOSNCQwAWfLgv3Vk
Memory | ['Kane Brown', 'blackbear'] | spotify:track:34chhNX59Wo9HMFCsI3K8Y
bad day | ['blackbear'] | spotify:track:7jCSncvK7rzgYQehMosoM3
@ my worst | ['blackbear'] | spotify:track:5evRJdyXpQjdXhplXIQ0Bc
One Right Now (with The Weeknd) | ['Post Malone', 'The Weeknd'] | spotify:track:00Blm7zeNqgYLPtW6zg8cj
chateau | ['blackbear'] | spotify:track:13JyykwyYQ3T5QxxL34ukQ
Ur So F**kInG cOoL (blackbear Remix) | ['Tones And I'] | spotify:track:5g29XPi9bGxZYcdvyyO2vb
me & ur ghost | ['blackbear'] | spotify:track:38KsRHYE10bG0paU78gL9r
my ex's best friend (with blackbear) | ['Machine Gun Kelly', 'blackbear'] | spotify:track:7kDUspsoYfLkWnZR7qwHZl
shots in the dark (with Trippie Redd) | ['iann dior', 'Trippie Redd'] | spotify:track:03m2VS3eYqKwbHvEykTYl5
Wanted You (feat. Lil Uzi Vert) | ['NAV', 'Lil Uzi Vert'] | spotify:track:1Faq8G2y56A8fRv7HsLq25
Baby Are You Home | ['Lil Uzi Vert'] | spotify:track:6Q1NPLtp9IzcXmCutp3Qmo
Bad Man (Smooth Criminal) | ['Polo G'] | spotify:track:6RfhBNU1FPWTG7VESlfgOl
Circles - From The Original Television Soundtrack Blade Runner Black Lotus | ['iann dior'] | spotify:track:3PUvGiVhw2lLV6YOHsu89h
Addict | ['NEFFEX'] | spotify:track:3wEuY7rHuIloUPYqxFdPGG
Already Dead | ['Juice WRLD'] | spotify:track:5f67B6lCEgIoG5gUYvNCpZ
Circles | ['Post Malone'] | spotify:track:21jGcNKet2qwijlDFuPiPb
Tigini | ['Kikimoteleba'] | spotify:track:7fvaNCAFYAx6ny6C5i5Hab
Tigini - Remix | ['Kikimoteleba', 'Franglish'] | spotify:track:5UrCA7KEkxjCQQEvCohIAn
In The Dark (with Jhené Aiko) | ['Swae Lee', 'Jhené Aiko'] | spotify:track:4ZB2yAZyPHI6SHdFPPT9sa
Alone, Pt. II | ['Alan Walker', 'Ava Max'] | spotify:track:0bMbDctzMmTyK2j74j3nF3
ESCAPE PLAN | ['Travis Scott'] | spotify:track:4R67rQNSbbsR4TdUVOIdez
MAFIA | ['Travis Scott'] | spotify:track:08F16baYbciTva9P4BvpiI
Empty | ['Juice WRLD'] | spotify:track:41MCdlvXOl62B7Kv86Bb1v
Hide (feat. Seezyn) | ['Juice WRLD', 'Seezyn'] | spotify:track:6rz0dTA0PdhXImFV5EjM0w
Graduation (with Juice WRLD) | ['benny blanco', 'Juice WRLD'] | spotify:track:6cjSh516BbrNUs213jDAGm
Fast | ['Juice WRLD'] | spotify:track:6MjNilJCVKJq0LfFvo5jWJ
Hear Me Calling | ['Juice WRLD'] | spotify:track:13ZyrkCDmRz5xY3seuAWYk
All Girls Are The Same | ['Juice WRLD'] | spotify:track:4VXIryQMWpIdGgYR4TrjT1
Bad Energy | ['Juice WRLD'] | spotify:track:0JoWBcL61YWLXM5vW0YTHO
Stay High | ['Juice WRLD'] | spotify:track:1AnkdcHl86kEhDvhaKDuIe
Screw Juice | ['Juice WRLD'] | spotify:track:2XSO13Gyndo7MDdtYibIxO
Righteous | ['Juice WRLD'] | spotify:track:0OyQns5ayNK2OVaES0Vb8t
Real Shit (with benny blanco) | ['Juice WRLD', 'benny blanco'] | spotify:track:3uVPLtkmDu8pDkYEAVqbgS
Lucid Dreams (feat. Lil Uzi Vert) - Remix | ['Juice WRLD', 'Lil Uzi Vert'] | spotify:track:4iHMpfDjapiXaYUv41Ssvq
Coming for You (feat. A1 x J1) | ['SwitchOTR', 'A1 x J1'] | spotify:track:1xIqDFx3KdByBnKMlTECcM
Demon High | ['Lil Uzi Vert'] | spotify:track:5MAnH0CFbD13INQBsnKI9y
stalker | ['ElyOtto'] | spotify:track:10SXiMPHwH6i4BMkMpCMOR
unravel | ['TK from Ling tosite sigure'] | spotify:track:0GLyqTysS0DFoeKjURtB8s
Meet the Woo | ['Pop Smoke'] | spotify:track:4kdKKsPHWsyNrvFsZrcg52
Calling My Phone | ['Lil Tjay', '6LACK'] | spotify:track:3J8EOeKLTLXORtWPpOU5bE
Feeling | ['LADIPOE', 'Bnxn'] | spotify:track:29e2gdZN35wxeGgDtkXjIa
Sua Amiga Deu - Brega Funk | ['GS O Rei do Beat', 'MC Levin'] | spotify:track:03VKFsfbC2WPmCMDt1Ueke
My head is spinning like a screw (Моя голова винтом) - Lucky Luke Remix | ['kostromin', 'Fivio Foreign', 'Lucky Luke'] | spotify:track:2QFCeVA8l9kfybGJqPcWWZ
Have Mercy | ['Chlöe'] | spotify:track:5SixeLvPsYpk7qq9lo5xYg
why are you here | ['Machine Gun Kelly'] | spotify:track:63h44N1oLElnzut7RxZt6Z
Astronauts | ['Future', 'Juice WRLD'] | spotify:track:2vs5ubqg8QUbfyWZpMfvWe
Outside | ['Bnxn'] | spotify:track:7scINjDU13FTbCakH7bf2E
ouch | ['Bring Me The Horizon'] | spotify:track:1PWFyfV7yYhlxHZX2g25wS
Virginity Syndrome | ['ovg!'] | spotify:track:6RoGQUXBKG54FHb2jdRSva
Good Ones | ['Charli XCX'] | spotify:track:6PZpNMstpIiRenGK5UyG5D
spy? | ['WHOKILLEDXIX'] | spotify:track:0QsZ3W21xNvnUnUMbiAY4z
Mood (feat. BNXN) | ['Wizkid', 'Bnxn'] | spotify:track:6jdTkoEaer7XNGSblczoSu
Moonlight | ['XXXTENTACION'] | spotify:track:0JP9xo3adEtGSdUEISiszL
Arms Around You (feat. Maluma & Swae Lee) | ['XXXTENTACION', 'Lil Pump', 'Swae Lee', 'Maluma'] | spotify:track:2LskIZrCeLxRvCiGP8gxlh
Bored In The House | ['Tyga', 'Curtis Roach'] | spotify:track:5OxveXfvga2t0se21d96Ow
My Nam's Suzie | ['Susie', 'Farfashah'] | spotify:track:20QfV0PhckCxahbS4268if
Shoota (feat. Lil Uzi Vert) | ['Playboi Carti', 'Lil Uzi Vert'] | spotify:track:2BJSMvOGABRxokHKB0OI8i
bloody valentine | ['Machine Gun Kelly'] | spotify:track:6mADjHs6FXdroPzEGW6KVJ
TRAGIC (feat. Youngboy Never Broke Again & Internet Money) | ['The Kid LAROI', 'YoungBoy Never Broke Again', 'Internet Money'] | spotify:track:13EW51DKru044OJDJ9Bm8o
734 | ['Juice WRLD'] | spotify:track:6vB8bdQCCTDDIH8fhRfuXA
Lucid Dreams | ['Juice WRLD'] | spotify:track:285pBltuF7vW8TeWk8hdRR
Candles | ['Juice WRLD'] | spotify:track:1wa6QQsdSE3X2GbRljGpFk
Desire | ['Juice WRLD'] | spotify:track:15LOSQ3z91ZB2wMiMhiCjZ
Bad Boy (with Young Thug) | ['Juice WRLD', 'Young Thug'] | spotify:track:43CIWpJaJHRcI4mUSjqgc2
The Light | ['Headie One'] | spotify:track:76o3ArEExr0QLfIF0np6hU
Stereo Hearts (feat. Adam Levine) | ['Gym Class Heroes', 'Adam Levine'] | spotify:track:0qOnSQQF0yzuPWsXrQ9paz
WRLD On Drugs | ['Future', 'Juice WRLD'] | spotify:track:3xBHLZwRfi0fjO9euaj5zf
Fine China | ['Future', 'Juice WRLD'] | spotify:track:5274I4mUMnYczyeXkGDWZN
Unlock it (Lock It) - feat. Kim Petras and Jay Park | ['Charli XCX', 'Kim Petras', 'Jay Park'] | spotify:track:3qGHAKgjQruzj6doKkyEb5
Hope | ['XXXTENTACION'] | spotify:track:2ZRo7axmMPeSVUvDbGkJah
GO (feat. Juice WRLD) | ['The Kid LAROI', 'Juice WRLD'] | spotify:track:2rPHUAeUPbNgTmK18FPTiZ
Moonwalking in Calabasas (feat. Blueface) - Remix | ['DDG', 'Blueface'] | spotify:track:73xjJ1TIE6WP3HNKczQE4F
Smells Like Drill Spirit | ['Ddark', 'Sensei D'] | spotify:track:5y7U3h1KVyWqTCC7GTvlWP
Look At Me! | ['XXXTENTACION'] | spotify:track:7floNISpH8VF4z4459Qo18
Demeanor (feat. Dua Lipa) | ['Pop Smoke', 'Dua Lipa'] | spotify:track:3DMs7bahbQTnoxCjgP7qoK
GATTI | ['JACKBOYS', 'Pop Smoke', 'Travis Scott'] | spotify:track:40mjsnRjCpycdUw3xhS20g
Plain Jane REMIX (feat. Nicki Minaj) | ['A$AP Ferg', 'Nicki Minaj'] | spotify:track:2YzmfPLqUx5CJOaw5ThsBV
Shakira! | ['1nonly', 'EGOVERT'] | spotify:track:1zCQXSnLkfXq3TzMLr6pWf
Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo] | ['Tion Wayne', 'Russ Millions', 'ArrDee', 'E1 (3x3)', 'ZT (3x3)', 'Bugzy Malone', 'Buni', 'Fivio Foreign', 'Darkoo'] | spotify:track:2qbkYhZy5gNl8HrK2XwddI
Come & Go (with Marshmello) | ['Juice WRLD', 'Marshmello'] | spotify:track:2Y0wPrPQBrGhoLn14xRYCG
Hello (feat. A Boogie Wit da Hoodie) | ['Pop Smoke', 'A Boogie Wit da Hoodie'] | spotify:track:2r6OAV3WsYtXuXjvJ1lIDi
2055 | ['Sleepy Hallow'] | spotify:track:4XvcHTUfIlWfyJTRG0aqlo
Running | ['LADIPOE', 'Fireboy DML'] | spotify:track:6858xmZthZ7jEe06VyZxbN
Manifest It | ['NEFFEX'] | spotify:track:5NnzZNyb6xkleEmGHIxwJu
Come Through (feat. Lil Tecca) | ['Bankrol Hayden', 'Lil Tecca'] | spotify:track:3RoCi49XvcidDK7OqGw7fb
Симпа | ['RaiM', 'Artur', 'Адиль'] | spotify:track:1g0FqLiQzrOPwNhNSAICk8
It Ain't Me (with Selena Gomez) | ['Kygo', 'Selena Gomez'] | spotify:track:3eR23VReFzcdmS7TYCrhCe
это ли счастье? | ['Rauf & Faik'] | spotify:track:4KGq63QyNHWz44M5S6PWGo
Take It Off - Billboard Radio Mix | ['Kesha', 'Billboard'] | spotify:track:7IEgvGUnWQLFLbuJYiAJAx
YRN - Remix | ['Eduardo Luzquiños', 'EZRA'] | spotify:track:1LYP0yAn8LEHvazWYdAfp0
Know No Better (feat. Travis Scott, Camila Cabello & Quavo) | ['Major Lazer', 'Travis Scott', 'Camila Cabello', 'Quavo'] | spotify:track:7LJkGyL4vVrtn1mho7BmtA
Life Goes On | ['Oliver Tree'] | spotify:track:0eu4C55hL6x29mmeAjytzC
SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK) | ['DJ Snake', 'Ozuna', 'Megan Thee Stallion', 'LISA'] | spotify:track:6IPNp9PfaEqrzotY47TIWy
In Da Getto | ['J Balvin', 'Skrillex'] | spotify:track:75EXbFatkyZwdhrHrAwYF1
Watch (feat. Lil Uzi Vert & Kanye West) | ['Travis Scott', 'Lil Uzi Vert', 'Kanye West'] | spotify:track:3DoBTwfr8yi2LN08SBpFkN
Sanguine Paradise | ['Lil Uzi Vert'] | spotify:track:3XiNC94b4Tq1xwv70sQJGN
BADASS (with Lil Uzi Vert) | ['ZillaKami', 'Lil Uzi Vert'] | spotify:track:49KSMJh4teJp40VNJeueja
Over Your Head | ['Future', 'Lil Uzi Vert'] | spotify:track:0Tcw8w9pvPrZoORgxsNASW
Party Girl (Remix) | ['StaySolidRocky', 'Lil Uzi Vert'] | spotify:track:0XkmeG97T4mtYlWRJcrxec
Myron | ['Lil Uzi Vert'] | spotify:track:56uXDJRCuoS7abX3SkzHKQ
Do What I Want | ['Lil Uzi Vert'] | spotify:track:4IWGnyOHDrVZEtPWfs4s7q
Address It | ['LPB Poody'] | spotify:track:1FgPyHX7HruKDL4Tx4MeZB
Goosebumps - Remix | ['Travis Scott', 'HVME'] | spotify:track:5uEYRdEIh9Bo4fpjDd4Na9
Get Into It (Yuh) | ['Doja Cat'] | spotify:track:0W6I02J9xcqK8MtSeosEXb
Tell Em | ['Cochise', '$NOT'] | spotify:track:7nc7mlSdWYeFom84zZ8Wr8
THATS WHAT I WANT | ['Lil Nas X'] | spotify:track:0e8nrvls4Qqv5Rfa2UhqmO
Hello Bitches | ['CL'] | spotify:track:72ysGFB4mZTgQsPqN9PzPS
Blastoff (feat. Juice Wrld & Trippie Redd) | ['Internet Money', 'Trippie Redd', 'Diplo', 'Juice WRLD'] | spotify:track:2rFsFjq0D9JAmc0APpCO6P
His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna) | ['Internet Money', 'Gunna', 'Don Toliver', 'Lil Uzi Vert'] | spotify:track:2IePEfMAtqWS6rLXXFZIgI
Lemonade (feat. Gunna, Don Toliver & NAV) | ['Internet Money', 'Gunna', 'Don Toliver', 'NAV'] | spotify:track:7hxHWCCAIIxFLCzvDgnQHX
LALISA | ['LISA'] | spotify:track:7uQZVznj0uQOGC9KhV2Mg6
MONEY | ['LISA'] | spotify:track:7hU3IHwjX150XLoTVmjD0q
Break My Heart | ['Dua Lipa'] | spotify:track:017PF4Q3l4DBUiWoXk4OWT
Dark Queen | ['Lil Uzi Vert'] | spotify:track:0cGPqSBtm0UJLo1HCziww9
Loaded | ['Lil Uzi Vert'] | spotify:track:2PLGsORkOCdEI3jTSyO2Id
Futsal Shuffle 2020 - Bonus Track | ['Lil Uzi Vert'] | spotify:track:2fOlBMkWR7lXJfqp5VTbDG
P2 | ['Lil Uzi Vert'] | spotify:track:3kW4z2pIj5VY5fLjBrMRL5
Venetia | ['Lil Uzi Vert'] | spotify:track:3BYIzNZ3t9lRQCACXSMLrT
Bigger Than Life | ['Lil Uzi Vert', 'WanMor'] | spotify:track:2oHDJHNondITqbl8xZ9vPn
Celebration Station | ['Lil Uzi Vert', 'WanMor'] | spotify:track:25B5fGr9K0VdZJiRFsnMO4
I'm Sorry | ['Lil Uzi Vert'] | spotify:track:1xcOYJxDa5pObgxY1r0I9c
2 Phút Hơn - KAIZ Remix | ['Pháo', 'KAIZ'] | spotify:track:4SUk1ZTtA6OC120afxrpRZ
SAD GIRLZ LUV MONEY | ['Amaarae', 'Moliy'] | spotify:track:2pgDBO0ZAgvye7joSmdDm8
Heart Attack | ['Demi Lovato'] | spotify:track:1V6gIisPpYqgFeWbMLI0bA
Bout A Million (feat. 42 Dugg & 21 Savage) | ['Pop Smoke', '21 Savage', '42 Dugg'] | spotify:track:4LaGu95Ui2s4vprSQYWUAZ
Malfunction | ['Lil Uzi Vert'] | spotify:track:57nQyFocXZrKvWg5ZPYSoG
X | ['Lil Uzi Vert'] | spotify:track:5tRmoZRoupvMYPV1oezFrH
UnFazed (feat. The Weeknd) | ['Lil Uzi Vert', 'The Weeknd'] | spotify:track:5O8x1YlmLQopQHErxtDfi9
Blue Notes 2 (feat. Lil Uzi Vert) | ['Meek Mill', 'Lil Uzi Vert'] | spotify:track:488HG8lR11JswT2YgcWGRB
V12 (feat. Lil Uzi Vert) | ['iann dior', 'Lil Uzi Vert'] | spotify:track:4ZUNw5tDBZTOqzPEVIYyOy
20 Min | ['Lil Uzi Vert'] | spotify:track:0uxSUdBrJy9Un0EYoBowng
Naira Marley | ['Zinoleesky'] | spotify:track:4psOOvBSTGC5NE1uxvwkbz
Sauce It Up | ['Lil Uzi Vert'] | spotify:track:1uL78kFWxhz3umTMWJu8n5
Wasted (Nightcore) | ['Murkish', 'Huken'] | spotify:track:0zSDG1EI7SGhM62M5iBiGI
Clear - Shawn Wasabi Remix | ['Pusher', 'MOTHICA', 'Shawn Wasabi'] | spotify:track:1AP7yzd4qSdKVcupPC827R
Bounce | ['Ruger'] | spotify:track:3ku51L937DfBoNcU9hmDQy
WTF (feat. Amber Van Day) | ['HUGEL', 'Amber Van Day'] | spotify:track:0gn93i7HJt0calph67R5Wu
Fly N Ghetto | ['Ayo & Teo'] | spotify:track:5PLe67zeDKnMamxEZi9LrA
B.I.T.C.H. | ['Megan Thee Stallion'] | spotify:track:06scTb0zbkxYNgpAB3J9fN
What You Need | ['Don Toliver'] | spotify:track:7iC56CDz8miPDKaH0OEIqS
After Party | ['Don Toliver'] | spotify:track:527k23H0A4Q0UJN3vGs0Da
Isolation | ['Zach Diamond'] | spotify:track:18SRNuYjTHSRiNcnWwKrbA
Oliver Twist | ['ArrDee'] | spotify:track:6mSzsSdu0CWIV70jEjWMhI
Danger (with Migos & Marshmello) | ['Migos', 'Marshmello'] | spotify:track:0nhVrTiCGiGRCoZOJiWzm1
Положение (2 Remix) | ['dioronabeat'] | spotify:track:5lFmNk7lwBAMuSkkhmkuZ3
Diva (feat. Lil Tecca) | ['The Kid LAROI', 'Lil Tecca'] | spotify:track:7gVwgc8b3XnO87TpmXXFA5
Stay With Me | ['1nonly'] | spotify:track:2WYs5LxOZfEyURXu7V0O1a
Sua amiga deu | ['MC Levin'] | spotify:track:142YjJNOuXjzeSDnB1ujw1
Turn (feat. Unknown T) | ['Rv', 'Headie One', 'Unknown T'] | spotify:track:4MJflMa5dlGsl9tVAYBs8d
Wid It | ['Tion Wayne', 'ArrDee'] | spotify:track:4Go2u6SexdY2Qxo0oHMIzE
Let Me Love You | ['DJ Snake', 'Justin Bieber'] | spotify:track:0lYBSQXN6rCTvUZvg9S0lU
Let Me Live (feat. Anne-Marie & Mr Eazi) | ['Rudimental', 'Major Lazer', 'Anne-Marie', 'Mr Eazi'] | spotify:track:3D1rlKmZdpYUeMtRRLNawc
Thot Throwed | ['Matt Legacy'] | spotify:track:1CH4ubGUJKbfnBzy72YFiK
Crazy Family - From "The Addams Family 2" | ['Megan Thee Stallion', 'Maluma', 'Rock Mafia'] | spotify:track:6Qnhr1JQ1PfKWVT3MmqS6k
INFERNO | ['Sub Urban', 'Bella Poarch'] | spotify:track:7aonAWn0J0AJ47ZU9WHCXC
THAT'S WHAT IT TAKES | ['NEFFEX'] | spotify:track:1gm0QpkmxgAu7Sw3MyuclH
BITE ME | ['NEFFEX'] | spotify:track:7HMNgUSW7NlHDkUHCCcyW7
BELIEVE | ['NEFFEX'] | spotify:track:7xGK4cjbfkfQCTpp8lH89a
FOYF | ['NEFFEX'] | spotify:track:0TE7mRnDRhVFoHr8FyuEb0
A YEAR AGO | ['NEFFEX'] | spotify:track:5QvkEvv52sHcuZG3X5VqJS
TIL I HEAR'EM SAY | ['NEFFEX'] | spotify:track:6oYMPRXMdfHSRZEMG44QUh
INSPIRED | ['NEFFEX'] | spotify:track:1gITIJxfZfLgAD8GVDBNKS
IT'S ONLY WORTH IT IF YOU WORK FOR IT | ['NEFFEX'] | spotify:track:3vEAMbbDG7vCCYx4I9oZQh
SOMETHING YOU COULD NEVER OWN | ['NEFFEX'] | spotify:track:7jj2IZnOKZqaG5dDD61KoP
Tell Me That I Can't | ['NEFFEX'] | spotify:track:1r9vxdGvJpgLpPQ78BM004
Till I Let Go | ['NEFFEX'] | spotify:track:1OOxEG4lFxWdg4N2tQViuQ
Bassthoven | ['Kyle Exum', 'Shawn Wasabi'] | spotify:track:00PYMeyU91Xt0j9UwmEpoX
Believe | ['Nightcore'] | spotify:track:5M4wOePejVrKVPJ5NZF3U4
Empire State Of Mind | ['JAY-Z', 'Alicia Keys'] | spotify:track:2igwFfvr1OAGX9SKDCPBwO
It's On Again (feat. Kendrick Lamar) - From The Amazing Spider-Man 2 Soundtrack | ['Alicia Keys', 'Kendrick Lamar'] | spotify:track:44EkzAU92xwm30YpD4p31i
Sorry | ['Justin Bieber'] | spotify:track:09CtPGIpYB4BrO8qb1RGsF
Oh No | ['Kreepa'] | spotify:track:4qBMiRsJjtm1WR4KyAQqrX
Oh No | ['Bring Me The Horizon'] | spotify:track:1H5a6C6jqWN6XQI0Unq7W3
Best Friend | ['Young Thug'] | spotify:track:33JcUj9qQDayKswunZP9ar
Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix] | ['Saweetie', 'JAMIE', 'CHANMINA', 'Doja Cat'] | spotify:track:7L72EQGrKTteP3IjLHNdFJ
Best Friend (feat. Doja Cat) | ['Saweetie', 'Doja Cat'] | spotify:track:2etHQJxIbV0soyPhelVs9Y
Sugar & Brownies | ['DHARIA'] | spotify:track:16ih0TTm4REIQuYBMPTHm8
Low (feat. T-Pain) | ['Flo Rida', 'T-Pain'] | spotify:track:0CAfXk7DXMnon4gLudAp7J
Woah (feat. D3Mstreet) | ['KRYPTO9095', 'D3Mstreet'] | spotify:track:5lN7UtvhpwEHzifSjKw3z2
Barbie Boy (feat. ElyOtto) [ElyOtto Remix] | ['Dorian Electra', 'ElyOtto'] | spotify:track:5KnhbPIGMt21aLEihapE4P
LET GO :( | ['ElyOtto'] | spotify:track:3tldtvT8rK19R7YrjRUUcn
Profane | ['ElyOtto'] | spotify:track:3IHuUvemXT2QIiO5JW1rMW
TEETH! | ['ElyOtto'] | spotify:track:4t2AtxetnW6fRtZfk5NJvW
In Da Getto | ['J Balvin', 'Skrillex'] | spotify:track:63aj87TQG6F3RVO5nbG2VQ
Boka Dance Boka Boka A Minha Amiga Fran - Remix | ['Mc Jair da Rocha'] | spotify:track:1FUqUPPPvvQbg2PTOsnWsi
Bank Account | ['21 Savage'] | spotify:track:2fQrGHiQOvpL9UgPvtYy6G
Ice Cream (with Selena Gomez) | ['BLACKPINK', 'Selena Gomez'] | spotify:track:4JUPEh2DVSXFGExu4Uxevz
Love Again | ['Dua Lipa'] | spotify:track:6PLFvzsIlrBrQp2EaVdFCf
Love Again - Imanbek Remix | ['Dua Lipa', 'Imanbek'] | spotify:track:0zg8u9UUlvwSvBJYEjhgDT
PTSD | ['G Herbo', 'Lil Uzi Vert', 'Juice WRLD', 'Chance the Rapper'] | spotify:track:1C8ux1YWLMHCenYJFiIV4Z
Perfect | ['Logic'] | spotify:track:5jbDih9bLGmI8ycUKkN5XA
Go Stupid | ['Polo G', 'Stunna 4 Vegas', 'NLE Choppa', 'Mike WiLL Made-It'] | spotify:track:4PklAHGXT5ityno3IA8SKd
Papi Chulo | ['Octavian', 'Skepta'] | spotify:track:6Juv5N0dNU1imms9c9u1dA
Ballin | ['Logic'] | spotify:track:17N5FdRwJuv3UXQ7MHnbhF
Mood (feat. iann dior) | ['24kGoldn', 'iann dior'] | spotify:track:4jPy3l0RUwlUI9T5XHBW2m
ATTENTION | ['The Kid LAROI'] | spotify:track:5JrljwNvTFN6y7b5a5Nzq7
LONELY AND F*CKED UP | ['The Kid LAROI'] | spotify:track:39KjdyH9mQhJ4rcrNNrXYa
STILL CHOSE YOU (feat. Mustard) | ['The Kid LAROI', 'Mustard'] | spotify:track:7xJqJxiM5f0BZQLWCbOuWz
BAD NEWS | ['The Kid LAROI'] | spotify:track:6oFJuAS9OYFfMRFJ08SI1S
SAME ENERGY | ['The Kid LAROI'] | spotify:track:0oSVZClSSfn4aacXvdmkuj
Legends Never Die | ['League of Legends', 'Against The Current'] | spotify:track:1FpVJ7HpZInE2GvhVE2TwT
Erase Your Social | ['Lil Uzi Vert'] | spotify:track:4uhvMW7ly7tJil31YYscAN
Praise The Lord (Da Shine) (feat. Skepta) | ['A$AP Rocky', 'Skepta'] | spotify:track:7ycWLEP1GsNjVvcjawXz3z
XO Tour Llif3 | ['Lil Uzi Vert'] | spotify:track:3EWaR09H3TkRgaLTIheYFr
Astronaut In The Ocean - Alok Remix | ['Masked Wolf', 'Alok'] | spotify:track:25dOYUvTT4wyw7r3vS37ca
21 | ['Polo G'] | spotify:track:3JKgcAa7r07ocVWcV8bS0H
THE SCOTTS | ['THE SCOTTS', 'Travis Scott', 'Kid Cudi'] | spotify:track:39Yp9wwQiSRIDOvrVg7mbk
Way 2 Sexy (with Future & Young Thug) | ['Drake', 'Future', 'Young Thug'] | spotify:track:0k1WUmIRnG3xU6fvvDVfRG
SELFISH | ['The Kid LAROI'] | spotify:track:57tln4G33fhp8mrFbeM3IJ
That Way - Bonus Track | ['Lil Uzi Vert'] | spotify:track:2ajzBr7vwHTEBeqDzcsNRC
VOICES (feat. XXXTENTACION) | ['Skye', 'XXXTENTACION'] | spotify:track:2Yr2BzqNDpIh0YQcnFqM09
emotions | ['iann dior'] | spotify:track:5ls62WNKHUUrdF3r1cv83T
ADHD | ['Joyner Lucas'] | spotify:track:4X4v3KtkUXwXvDBw5KS9cp
Hopeless Romantic (feat. Swae Lee) | ['Wiz Khalifa', 'Swae Lee'] | spotify:track:7IBSffWIu7P2MC7kMwy2FM
Live Your Life | ['T.I.', 'Rihanna'] | spotify:track:3jlbL2OTD5YmIunYzgQTAN
Party Girl | ['StaySolidRocky'] | spotify:track:5RqR4ZCCKJDcBLIn4sih9l
Cult4Ever | ['SAINt JHN'] | spotify:track:46E8CCaMPQlV6M292siaEW
Take What You Want (feat. Ozzy Osbourne & Travis Scott) | ['Post Malone', 'Ozzy Osbourne', 'Travis Scott'] | spotify:track:7CZyCXKG6d5ALeq41sLzbw
Friendships | ['Pascal Letoublon'] | spotify:track:3S2XkZJH5P3AqYk8ChYsWB
Don't Call Me Up | ['Mabel'] | spotify:track:5WHTFyqSii0lmT9R21abT8
Calling My Phone | ['Lil Tjay', '6LACK'] | spotify:track:5Kskr9LcNYa0tpt5f0ZEJx
Beautiful People (feat. Khalid) | ['Ed Sheeran', 'Khalid'] | spotify:track:70eFcWOvlMObDhURTqT4Fv
Hallucinate | ['Dua Lipa'] | spotify:track:6pbKWWP8WwTaP5TbSq1vCA
Guardian Angel | ['Coco Jones', 'Tyler James Williams'] | spotify:track:6OYhXMCDHZ2FYJ7wozgob4
Loyalty | ['Clever'] | spotify:track:48NHfx5y4prlzT47EFHbQl
The Nights | ['Avicii'] | spotify:track:0ct6r3EGTcMLPtrXHDvVjc
Enemies (feat. DaBaby) | ['Post Malone', 'DaBaby'] | spotify:track:0Xek5rqai2jcOWCYWJfVCF
Be Careful | ['Cardi B'] | spotify:track:2Yl4OmDby9iitgNWZPwxkd
Tic Tac | ['Future', 'Lil Uzi Vert'] | spotify:track:4qmf9WdpSc8JpwG6qeh6OU
Rasputin | ['Majestic', 'Boney M.'] | spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q
Adderall (Corvette Corvette) | ['Popp Hunna'] | spotify:track:3aAmQOxRPeKDL0HMWFA5qn
Spotlight | ['Marshmello', 'Lil Peep'] | spotify:track:6VrCmhRBFnuGKmtNfk4jDs
Shockwave | ['Marshmello'] | spotify:track:3sOGVdj5VPY6C2XImtlzj7
VIBR8 | ['Marshmello'] | spotify:track:4YT2CvoawmCGIHkMccm6qk
Hills | ['Thekidszn', 'Bangers Only'] | spotify:track:0CL5CGhcKaJLakMZNSRLu9
Savage Love (Laxed - Siren Beat) | ['Jawsh 685', 'Jason Derulo'] | spotify:track:1xQ6trAsedVPCdbtDAmk0c
Cradles | ['Sub Urban'] | spotify:track:18A7ha5BitZjmdHTCwXFbU
SAD! | ['XXXTENTACION'] | spotify:track:3ee8Jmje8o58CHK66QrVC2
Space Cadet (feat. Gunna) | ['Metro Boomin', 'Gunna'] | spotify:track:1fewSx2d5KIZ04wsooEBOz
Shine | ['Doja Cat'] | spotify:track:5xIDCYGTyLaDkiaaulVPcJ
Rules | ['Doja Cat'] | spotify:track:1TMWcbxL5YF8rKsFHv5hAP
Bottom Bitch | ['Doja Cat'] | spotify:track:1L0z2CQKrKJ2spYSMkfim9
WW2 | ['Unknown T'] | spotify:track:51ryhYwXfP7vv3A9RORmQ9
5% TINT | ['Travis Scott'] | spotify:track:11kDth1aKUEUMq9r1pqyds
Got It On Me | ['Pop Smoke'] | spotify:track:25zlnOAzbVoOzIeXSvQFf1
